"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for iPhone","1230936104234127360","ON MY WAY! #KAG2020<U+0001F1FA><U+0001F1F8>
https://t.co/oubu6tCG4m","Fri Feb 21 19:23:31 +0000 2020",17668,NA,84154,FALSE
"Twitter for iPhone","1230908583333597185","So @TeamCavuto has very bad ratings on @foxnews with his Fake guests like A.B.Stoddard and others that still haven’t figured it all out. Will he get the same treatment as his friend Shepherd Smith, who also suffered from the ratings drought?","Fri Feb 21 17:34:10 +0000 2020",16097,NA,73234,FALSE
"Twitter for iPhone","1230889667853078528","@SenateGOP Highest Trump Poll Numbers EVER! Thank you!","Fri Feb 21 16:19:00 +0000 2020",2012,"14344823",6338,FALSE
"Twitter for iPhone","1230886566760873989","RT @SenBillCassidy: January #JobsReport:

<U+2705>225,000 new jobs added
<U+2705>50-year record low unemployment at 3.6%
<U+2705>More than 7 million jobs create…","Fri Feb 21 16:06:40 +0000 2020",6232,NA,0,FALSE
"Twitter for iPhone","1230886481054425088","RT @SteveDaines: Obama sure didn’t build this economy... @realDonaldTrump cut taxes, cut regulations and the economy boomed! https://t.co/T…","Fri Feb 21 16:06:20 +0000 2020",9843,NA,0,FALSE
"Twitter for iPhone","1230886439472123905","RT @JohnBoozman: Our servicemembers stand ready to defend our interests each day. Meeting w/military leaders on the ground allows us to see…","Fri Feb 21 16:06:10 +0000 2020",4691,NA,0,FALSE
"Twitter for iPhone","1230886365140635650","RT @RoyBlunt: <U+25B6><U+FE0F> Unemployment is at a nearly 50-year low
<U+25B6><U+FE0F> Consumer confidence is soaring
<U+25B6><U+FE0F> Americans are entering, and succeeding, in th…","Fri Feb 21 16:05:52 +0000 2020",4789,NA,0,FALSE
"Twitter for iPhone","1230886250833301504","RT @JimInhofe: Happy 79th birthday to @USCGReserve! For 79 years, the #USCGR has protected the homeland and kept our ports safe. Thank you…","Fri Feb 21 16:05:25 +0000 2020",4152,NA,0,FALSE
"Twitter for iPhone","1230885952874115072","RT @SenateGOP: American workers from ALL backgrounds are WINNING in our strong, healthy and growing economy!
 
As we continue to honor #Bla…","Fri Feb 21 16:04:14 +0000 2020",4360,NA,0,FALSE
"Twitter for iPhone","1230885614595137536","RT @McConnellPress: At @senatemajldr’s request, the Trump Administration deployed the advanced Unified Method using electronic technology t…","Fri Feb 21 16:02:53 +0000 2020",4682,NA,0,FALSE
"Twitter for iPhone","1230885068211552257","RT @senatemajldr: Individuals trapped in a cycle of addiction often need assistance to find living &amp; employment, which are vital to their l…","Fri Feb 21 16:00:43 +0000 2020",6093,NA,0,FALSE
"Twitter for iPhone","1230884976977043456","Mitch and I have made great progress. Coming back fast! https://t.co/ksJRH2UzlE","Fri Feb 21 16:00:21 +0000 2020",9355,NA,38275,FALSE
"Twitter for iPhone","1230882784937267202","Four great candidates are under consideration at DNI. Decision within next few weeks!","Fri Feb 21 15:51:39 +0000 2020",9360,NA,46172,FALSE
"Twitter for iPhone","1230881724445249536","Great! https://t.co/eDf8ltInmH","Fri Feb 21 15:47:26 +0000 2020",8299,NA,42532,FALSE
"Twitter for iPhone","1230880575013044224","RT @RFERL: A week-long ""reduction in violence"" between the Taliban and U.S. and Afghan security forces will begin at midnight local time. h…","Fri Feb 21 15:42:52 +0000 2020",3648,NA,0,FALSE
"Twitter for iPhone","1230880218920833025","RT @SecKermani: The week long ""Reduction in Violence"" agreed between US-Taliban negotiators will begin at midnight tonight Afghan officials…","Fri Feb 21 15:41:27 +0000 2020",3473,NA,0,FALSE
"Twitter for iPhone","1230880093322403840","RT @LucasFoxNews: Sr. State Dept. official: The “reduction in violence” will start tonight Afghanistan time and if properly implemented the…","Fri Feb 21 15:40:57 +0000 2020",3444,NA,0,FALSE
"Twitter for iPhone","1230879661116157953","RT @statedeptspox: .@SecPompeo announced that the U.S. reached an understanding with the Taliban on a significant, nationwide reduction in…","Fri Feb 21 15:39:14 +0000 2020",5355,NA,0,FALSE
"Twitter for iPhone","1230879547135971328","RT @SecPompeo: After decades of conflict, we have come to an understanding with the Taliban on a significant reduction in violence across #…","Fri Feb 21 15:38:47 +0000 2020",9322,NA,0,FALSE
"Twitter for iPhone","1230879049460764672","Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of the Do Nothing Democrat candidates who still have been unable to, after two weeks, count their votes in Iowa. Hoax number 7!","Fri Feb 21 15:36:48 +0000 2020",23457,NA,91056,FALSE
"Twitter for iPhone","1230875946334318593","IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA AND OTHERS FULLY KICK IN, THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT, PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!","Fri Feb 21 15:24:28 +0000 2020",25570,NA,117198,FALSE
"Twitter for iPhone","1230870955607543808","RT @DanScavino: “I’m a BIG FAN of @realDonaldTrump.” @MikeBloomberg<U+0001F917> https://t.co/mD4giyC1tg","Fri Feb 21 15:04:38 +0000 2020",7503,NA,0,FALSE
"Twitter for iPhone","1230870938427641856","RT @DanScavino: “I know @realDonaldTrump, he’s a GREAT GUY.” @MikeBloomberg<U+0001F44F> https://t.co/EBVrig52ne","Fri Feb 21 15:04:34 +0000 2020",9207,NA,0,FALSE
"Twitter for iPhone","1230870693971025920","RT @DanScavino: .@MikeBloomberg is paying millions of $ for social media influencers and shitty memes while @realDonaldTrump is paying zero…","Fri Feb 21 15:03:36 +0000 2020",17649,NA,0,FALSE
"Twitter for iPhone","1230870265497710592","RT @DanScavino: <U+26A0><U+FE0F>#TDSWarning<U+0001F92F>

“When he was done remodeling he put one Trump flag in the window....and he got a letter from somebody that…","Fri Feb 21 15:01:54 +0000 2020",9380,NA,0,FALSE
"Twitter for iPhone","1230738935195688962","“She should never have been on that jury. Everything about this stinks.” @JudgeJeanine @seanhannity @FoxNews","Fri Feb 21 06:20:02 +0000 2020",16686,NA,69746,FALSE
"Twitter for iPhone","1230738031985844224","Great Rally In Colorado. Thank you, will be back soon!","Fri Feb 21 06:16:27 +0000 2020",14122,NA,99781,FALSE
"Twitter for iPhone","1230710790065291266","RT @JuddPDeere45: .@RichardGrenell is my friend and a tremendous public servant. His appointment by @realDonaldTrump is historic, making hi…","Fri Feb 21 04:28:12 +0000 2020",8313,NA,0,FALSE
"Twitter for iPhone","1230701508083122177","Thank you to our great US Ambassador to Germany, @RichardGrenell, for stepping in to serve as acting DNI. I will be nominating a terrific candidate for the job very soon. Stay tuned!","Fri Feb 21 03:51:19 +0000 2020",13674,NA,65628,FALSE
"Twitter for iPhone","1230678480896937984","I was thrilled to be back in Colorado Springs tonight, beneath the majestic peaks of the Rocky Mountains, with thousands of terrific, hardworking American Patriots. With your help, this November, we are going to defeat the Radical Socialist Dems, and we are going to WIN Colorado! https://t.co/uagWRzFlBs","Fri Feb 21 02:19:49 +0000 2020",20246,NA,82023,FALSE
"Twitter for iPhone","1230677422795706369","RT @TeamTrump: LIVE: President Trump in Colorado Springs, CO #TrumpRallyCO

Text TRUMP to 88022 https://t.co/pmHmSTUftl","Fri Feb 21 02:15:37 +0000 2020",7653,NA,0,FALSE
"Twitter for iPhone","1230637051520794625","Wow, thank you — on my way!! https://t.co/iGs4UQKLfF","Thu Feb 20 23:35:11 +0000 2020",19576,NA,93190,FALSE
"Twitter for iPhone","1230636340141674497","Just arrived in Colorado, see everyone soon! https://t.co/53jW6iKIjn","Thu Feb 20 23:32:22 +0000 2020",11106,NA,52698,FALSE
"Twitter for iPhone","1230611451431153666","Could somebody at @foxnews please explain to Trump hater A.B. Stoddard (zero talent!) and @TeamCavuto, that I won every one of my debates, from beginning to end. Check the polls taken immediately after the debates. The debates got me elected. Must be Fox Board Member Paul Ryan!","Thu Feb 20 21:53:28 +0000 2020",22477,NA,89154,FALSE
"Twitter for iPhone","1230600551131275264","It was my great honor to deliver the commencement address at the @LVMPD’s Hope for Prisoners Graduation Ceremony today, where we reaffirmed that America is a nation that believes in REDEMPTION! https://t.co/WwJ5eHjTzl","Thu Feb 20 21:10:09 +0000 2020",12265,NA,46545,FALSE
"Twitter for iPhone","1230582619714097152","RT @WhiteHouse: LIVE: President @realDonaldTrump gives Hope for Prisoners commencement address! https://t.co/h3Jke7zOpV","Thu Feb 20 19:58:54 +0000 2020",8597,NA,0,FALSE
"Twitter for iPhone","1230558752966762496","“The real winner last night was Donald Trump.” Mini Mike Bloomberg. I agree!","Thu Feb 20 18:24:04 +0000 2020",15636,NA,83269,FALSE
"Twitter for iPhone","1230557232615444482","“The decision not to prosecute Andy McCabe is utterly inexplicable.” @Judgenap  @HARRISFAULKNER @FoxNews","Thu Feb 20 18:18:01 +0000 2020",16761,NA,61544,FALSE
"Twitter for iPhone","1230541046360104961","“I don’t think there’s any chance whatsoever of Senator Sanders defeating President Trump.” Mini Mike Bloomberg. Mini, there’s even less chance, especially after watching your debate performance last night, of you winning the Democrat nomination...But I hope you do!","Thu Feb 20 17:13:42 +0000 2020",21110,NA,106712,FALSE
"Twitter for iPhone","1230514772338069504","John Kerry and Senator Chris Murphy grossly violated the Logan Act with respect to Iran. If a Republican did what they did, there would be very serious ramifications!","Thu Feb 20 15:29:18 +0000 2020",29545,NA,112222,FALSE
"Twitter for iPhone","1230513001054097415","“They say Roger Stone lied to Congress.” @CNN  OH, I see, but so did Comey (and he also leaked classified information, for which almost everyone, other than Crooked Hillary Clinton, goes to jail for a long time), and so did Andy McCabe, who also lied to the FBI! FAIRNESS?","Thu Feb 20 15:22:15 +0000 2020",33184,NA,114805,FALSE
"Twitter for iPhone","1230496215143309317","RT @realDonaldTrump: This is the REAL Mini Mike. He admitted, many times, that he is “a fan of Donald Trump. He’s a New York ICON.” Thank y…","Thu Feb 20 14:15:33 +0000 2020",18685,NA,0,FALSE
"Twitter for iPhone","1230495013634637827","This makes Mini Mike look good compared to his performance last night. Worst debate performance in history! https://t.co/oUTz9njZPg","Thu Feb 20 14:10:47 +0000 2020",18781,NA,77752,FALSE
"Twitter for iPhone","1230487040204013568","RT @ericbolling: While the @dccc tries to figure out what went wrong after having 3 years to prepare for #IowaCaucuses-

The @GOP results:…","Thu Feb 20 13:39:06 +0000 2020",5270,NA,0,FALSE
"Twitter for iPhone","1230486736314044421","RT @GOPChairwoman: The contrast at the #StateOfTheUnion will be clear:
 
@realDonaldTrump has a booming economy, countless successes like #…","Thu Feb 20 13:37:53 +0000 2020",6402,NA,0,FALSE
"Twitter for iPhone","1230486324903153666","RT @WhiteHouse: ""America is a nation built by farmers."" — President @realDonaldTrump <U+0001F1FA><U+0001F1F8> https://t.co/P9jpYSdZwf","Thu Feb 20 13:36:15 +0000 2020",11597,NA,0,FALSE
"Twitter for iPhone","1230486245987373058","RT @WhiteHouse: A Congressional delegation brought water accessibility issues to President @realDonaldTrump's attention—and he said ""Let's…","Thu Feb 20 13:35:57 +0000 2020",9036,NA,0,FALSE
"Twitter for iPhone","1230486093906116609","A really great moment! https://t.co/wLGzGi34Rv","Thu Feb 20 13:35:20 +0000 2020",10118,NA,44143,FALSE
"Twitter for iPhone","1230485760484106241","RT @TeamTrump: While Democrats debate how they plan to destroy the country, President @realDonaldTrump is fighting for YOU!

#DemDebate htt…","Thu Feb 20 13:34:01 +0000 2020",6981,NA,0,FALSE
"Twitter for iPhone","1230485645488902144","RT @TeamTrump: President @realDonaldTrump will be taking the stage in Phoenix shortly.

Here are some of the GREAT things he is doing for A…","Thu Feb 20 13:33:33 +0000 2020",4266,NA,0,FALSE
"Twitter for iPhone","1230485594695860224","RT @PressSec: Earlier today, President @realDonaldTrump delivered on his promise to protect the security of our homegrown food supply by si…","Thu Feb 20 13:33:21 +0000 2020",6954,NA,0,FALSE
"Twitter for iPhone","1230485398033354752","RT @PressSec: Arizona is BOOMING thanks to President @realDonaldTrump. Unemployment is falling &amp; labor force participation is rising!

<U+2705>239…","Thu Feb 20 13:32:34 +0000 2020",7514,NA,0,FALSE
"Twitter for iPhone","1230484862533955584","RT @BorisEP: A billionaire is definitely winning this #DemDebate. 

It’s @realDonaldTrump. https://t.co/IhFBqbEiPo","Thu Feb 20 13:30:27 +0000 2020",6552,NA,0,FALSE
"Twitter for iPhone","1230484714571493377","RT @GOPChairwoman: Who is actually delivering for Latinos? @realDonaldTrump.

<U+2705> Record-low unemployment
<U+2705> Record-low poverty rate
<U+2705> Record-…","Thu Feb 20 13:29:51 +0000 2020",6213,NA,0,FALSE
"Twitter for iPhone","1230484215344451586","This is the REAL Mini Mike. He admitted, many times, that he is “a fan of Donald Trump. He’s a New York ICON.” Thank you Mike! https://t.co/KkqMdVMcdk","Thu Feb 20 13:27:52 +0000 2020",18615,NA,67345,FALSE
"Twitter for iPhone","1230471520553598976",".@JRubinBlogger (Jennifer Rubin), the wacko “conservative” of the @washingtonpost, must learn how to spell the name Bloomberg before it is too late &amp; he is gone! https://t.co/a8IBH60sx0","Thu Feb 20 12:37:26 +0000 2020",8609,NA,38168,FALSE
"Twitter for iPhone","1230384588553211907","https://t.co/eXpCUQDwU5","Thu Feb 20 06:52:00 +0000 2020",15358,NA,47787,FALSE
"Twitter for iPhone","1230376522663391232","Mini Mike Bloomberg’s debate performance tonight was perhaps the worst in the history of debates, and there have been some really bad ones. He was stumbling, bumbling and grossly incompetent. If this doesn’t knock him out of the race, nothing will. Not so easy to do what I did!","Thu Feb 20 06:19:56 +0000 2020",25215,NA,136352,FALSE
"Twitter for iPhone","1230376132970631168","Thank you Arizona! With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING! America is thriving like never before, and the BEST IS YET TO COME! https://t.co/e3tlNLzU7p","Thu Feb 20 06:18:24 +0000 2020",19902,NA,82883,FALSE
"Twitter for iPhone","1230372246427860994","“What has happened to Roger Stone should never happen to anyone in our Country again.” @TuckerCarlson @FoxNews","Thu Feb 20 06:02:57 +0000 2020",15200,NA,70050,FALSE
"Twitter for iPhone","1230351482827853825","https://t.co/1XnhyX8jb2","Thu Feb 20 04:40:26 +0000 2020",15639,NA,61493,FALSE
"Twitter for iPhone","1230349601854504961","The Democrat party is the party of high taxes, high crime, open borders, late-term abortion, socialism, blatant corruption, and the total destruction of your Second Amendment. The Republican Party is the party of the American Worker, the American Family, and the American Dream! https://t.co/GhyS5MD8Q9","Thu Feb 20 04:32:58 +0000 2020",22175,NA,78599,FALSE
"Twitter for iPhone","1230344927449501696","A beautiful evening in Phoenix, Arizona with Great American Patriots. THANK YOU! https://t.co/kZ9fDTBiXa","Thu Feb 20 04:14:24 +0000 2020",14535,NA,63176,FALSE
"Twitter for iPhone","1230303229381971968","Wow! https://t.co/pXcAIFUt1u","Thu Feb 20 01:28:42 +0000 2020",22968,NA,105796,FALSE
"Twitter for iPhone","1230287400762347521","....for the wonderful job he has done, and we look forward to working with him closely, perhaps in another capacity within the Administration!","Thu Feb 20 00:25:48 +0000 2020",9492,"25073877",44670,FALSE
"Twitter for iPhone","1230287397377626112","I am pleased to announce that our highly respected Ambassador to Germany, @RichardGrenell, will become the Acting Director of National Intelligence. Rick has represented our Country exceedingly well and I look forward to working with him. I would like to thank Joe Maguire....","Thu Feb 20 00:25:47 +0000 2020",21290,NA,90517,FALSE
"Twitter for iPhone","1230285216217886720","I AM ON MY WAY, SEE YOU SOON! https://t.co/EgUBqPNlYh","Thu Feb 20 00:17:07 +0000 2020",23813,NA,119331,FALSE
"Twitter for iPhone","1230284263372705792","RT @TeamTrump: Here is the line for the Trump Rally in Phoenix tonight!

HUGE!

#TrumpRallyPhoenix https://t.co/tggvnP5iu6","Thu Feb 20 00:13:20 +0000 2020",15727,NA,0,FALSE
"Twitter for iPhone","1230284187342475264","RT @DanScavino: WOW! President @realDonaldTrump is departing Bakersfield, California for Phoenix, Arizona — now! 

#TrumpRallyPhoenix #KAG2…","Thu Feb 20 00:13:02 +0000 2020",10859,NA,0,FALSE
"Twitter for iPhone","1230280522363895809","Heading to Arizona, big rally and big crowd! #MAGA #KAG2020","Wed Feb 19 23:58:28 +0000 2020",10977,NA,61236,FALSE
"Twitter for iPhone","1230280517246836736","RT @WhiteHouse: LIVE: President @realDonaldTrump Delivers Remarks on Water Accessibility https://t.co/pQz0zuDqoj","Wed Feb 19 23:58:27 +0000 2020",7885,NA,0,FALSE
"Twitter for iPhone","1230258284281466880","RT @kevinomccarthy: Can’t wait to be home. See you soon Bakersfield! #KAG2020 <U+0001F1FA><U+0001F1F8> https://t.co/3t7kc9HHW9","Wed Feb 19 22:30:06 +0000 2020",8784,NA,0,FALSE
"Twitter for iPhone","1230196822871695360","RT @USMC: Today marks 75 years since the Marine Corps launched an amphibious assault onto the island of Iwo Jima, beginning one of the bloo…","Wed Feb 19 18:25:53 +0000 2020",15297,NA,0,FALSE
"Twitter for iPhone","1230186794576011264","Rod Blagojevich did not sell the Senate seat. He served 8 years in prison, with many remaining. He paid a big price. Another Comey and gang deal! Thank you to @LisaMarieBoothe who really “gets” what’s going on! @FoxNews","Wed Feb 19 17:46:02 +0000 2020",21376,NA,83992,FALSE
